id,claim_id,claim,claimant,evidence,factcheck_verdict,is_gold,relevant,evidence_stance,fc_source
politifact_49_ret_bn_g9,politifact_49,Says Taylor Swift “announced a fund raising concert with Beyoncé in support of Harris” on July 23.,Threads post,"A recent report about Taylor Swift and Beyoncé joining forces to host a fundraising concert in support of VP Kamala Harris for the 2024 Presidential run went viral online. The news was published on UK Discoverer on July 23 after Joe Biden stepped down from the Democratic Presidential race and endorsed Harris to be the Presidential nominee, on July 21. [...] Ariana Grande, Kendrick Lamar, Billie Eilish, and Jay-Z were reported to be among the other artistes to grace the fundraising concert, as stated by UK Discoverer. The website claimed, Taylor and Beyoncé issued a joint statement addressing the alleged upcoming concert: [...] Fans were really excited after UK Discoverer's article about Taylor Swift and Beyoncé's fundraising concert circulated online. Some believed the news and were looking forward to the show. Unfortunately, there will not be any joint concert.",False,False,True,insufficient-refutes,politifact
politifact_5,politifact_5,Minnesota Gov. Tim Walz signed a law that would “take children away from their parents if the parents don’t want to consent to sex changes.”,J.D. Vance,"Minnesota Gov. Tim Walz signed Minnesota House File 146 — called the ""Trans Refuge"" bill — into law in April 2023. It amended the law governing which court would have jurisdiction over child custody cases involving more than one state. The law now gives Minnesota courts temporary jurisdiction to hear child custody cases when a child is in the state with a parent to seek gender-affirming care. It does not authorize the government to take custody of children whose parents don’t consent to them getting gender-affirming care. Courts will not automatically rule against a parent who doesn’t consent to a child receiving gender-affirming care. Courts seek to determine parental custody based on evidence about what is in children’s best interests. ​",False,True,True,refutes,politifact
politifact_5_ret_b14_gn,politifact_5,Minnesota Gov. Tim Walz signed a law that would “take children away from their parents if the parents don’t want to consent to sex changes.”,J.D. Vance,"Minnesota’s Democratic Gov. Tim Walz signed legislation Thursday that further enshrines the right to abortion and gender-affirming care into law and another that bans so-called conversion therapy. [...] Walz previously signed an executive order restricting conversion therapy in the state in 2021. And earlier this year, the Democratic governor codified the right to abortion in the state and signed an executive order in March directing state agencies to protect and support access to gender-affirming health care across the state. [...] The laws Walz signed Thursday include the reproductive health care and gender-affirming care bills, HF366 and HF146, which will shield people from legal action that other states may levy over such care.",False,False,True,insufficient-neutral,politifact
politifact_5_ret_bn_g0,politifact_5,Minnesota Gov. Tim Walz signed a law that would “take children away from their parents if the parents don’t want to consent to sex changes.”,J.D. Vance,"""I think it’s pretty weird to try to take children away from their parents if the parents don’t want to consent to sex changes,"" Vance said Aug. 7 at a campaign event in Eau Claire, Wisconsin. ""That’s something that Tim Walz did."" Other conservatives made similar claims. Fox News host Jesse Watters said the law Walz supported ""removes a child from their parents’ home if the parents don’t want to castrate them."" Political commentator Megyn Kelly wrote on X that the law ""lets the state take away (your) kids"" if you don’t agree to gender-affirming care. [...] The law would neither ""take away"" a parent’s custody rights, nor would it authorize the government to take custody of a child just because a parent objects to gender-affirming care.",False,False,True,refutes,politifact
politifact_5_ret_bn_g17,politifact_5,Minnesota Gov. Tim Walz signed a law that would “take children away from their parents if the parents don’t want to consent to sex changes.”,J.D. Vance,"Asher Nguyen, a 6-year-old trans girl, looks up at her brother right before Gov. Tim Walz signed an executive order to protect access to gender-affirming care in Minnesota. Her father, Hao Nguyen, testified for the Trans Refuge Bill and spoke at the executive order signing. Photo by Grace Deng/Minnesota Reformer. [...] Gov. Tim Walz signed an executive order Wednesday barring Minnesota’s agencies from cooperating with other states seeking to prosecute people for traveling for gender-affirming care in Minnesota. At the signing, he called on the Legislature to add additional protections by passing the Trans Refuge Bill. He said he would even travel to other states and use his platform to advertise Minnesota as a welcoming place. [...] ""HF146 takes away custody from parents or guardians who deny their children access to gender-affirming health care,"" said Rebecca Delahunt, assistant director of public policy for the Minnesota Family Council.",False,False,True,supports,politifact
politifact_5_ret_bn_g2,politifact_5,Minnesota Gov. Tim Walz signed a law that would “take children away from their parents if the parents don’t want to consent to sex changes.”,J.D. Vance,"Vance said Walz ""has not spent a day in a combat zone,"" which is True. On Walz’s gubernatorial record, Vance said Walz enacted a law that would ""take children away from their parents if the parents don’t want to consent to sex changes."" But that’s False, the law Walz signed does not do that. It amended the law governing which court could have temporary jurisdiction over child custody cases involving more than one state. Walz’s attacks on Trump’s record Walz has characterized the Trump-Vance campaign as antiunion, saying that when Trump was president, he ""cut overtime benefits for millions of workers."" That’s Mostly False. In 2016, former President Barack Obama’s administration set a rule that would have raised the salary threshold for overtime pay. But a judge struck it down before it took effect, and the incoming Trump administration dropped a challenge against the ruling. The Trump administration set its own rule to raise the salary threshold for overtime pay, which was lower than the Obama-era policy. The Trump rule did not amount to a ""cut."" Walz has also blamed Trump for racking up the federal government’s debt, saying Trump ""added more to the national debt than any other president.""",False,False,True,refutes,politifact
politifact_501_ret_b16_gn,politifact_501,My 2018 election was the first time Speaker Robin Vos has lost a Republican-held seat,Robyn Vining,"Robin Joseph Vos (born July 5, 1968) is an American businessman and Republican politician and the 79th speaker of the Wisconsin State Assembly, serving in that role since 2013. He has been a member of the Assembly since 2005,[1] representing most of the southern half of Racine County.[2] Vos was also president of the National Conference of State Legislatures.[3] [...] Vos has been described as having a significant role in obstructing Governor Tony Evers.[4] After Evers, the Democratic nominee, won the 2018 Wisconsin gubernatorial election, defeating incumbent governor Scott Walker, Vos was the first public official to propose curbing the incoming governor's powers.[6] He claimed it was to restore a balance of power between the governor and the legislature, despite having previously voted to expand gubernatorial power.[37][38] Vos also said the changes were intended to lock in laws passed by Republicans and to prevent the incoming Democratic administration from fulfilling its campaign pledges, particularly a pledge to withdraw Wisconsin from a lawsuit seeking to overturn the federal Affordable Care Act.[39] The Republican-led legislature was called into a December lame duck session and passed laws decreasing the powers of the incoming governor, limiting early voting, and giving the legislature more control. Walker then signed the bills.[40]",True,False,True,insufficient-neutral,politifact
politifact_501_ret_b17_gn,politifact_501,My 2018 election was the first time Speaker Robin Vos has lost a Republican-held seat,Robyn Vining,"Latest Fact-checks on Robyn Vining Robyn Vining stated on October 25, 2020 in a TV interview: ""People are less likely to just vote for party now. … They’re looking at the personalities."" Robyn Vining stated on October 25, 2020 in an interview: My 2018 election was the first time Speaker Robin Vos has lost a Republican-held seat Robyn Vining stated on October 25, 2020 in a TV interview: ""People are less likely to just vote for party now. … They’re looking at the personalities."" Robyn Vining stated on October 25, 2020 in an interview: My 2018 election was the first time Speaker Robin Vos has lost a Republican-held seat [...] Robyn Vining stated on October 25, 2020 in an interview: My 2018 election was the first time Speaker Robin Vos has lost a Republican-held seat",True,False,True,insufficient-supports,politifact
politifact_501_ret_bn_g0,politifact_501,My 2018 election was the first time Speaker Robin Vos has lost a Republican-held seat,Robyn Vining,"Yet Republicans won 63 of the 99 Assembly seats, just one less than their pre-election majority. That marks an increase in the pro-Republican ""efficiency gap"" from about 10 percent in 2016 to almost 15 percent this year. Democrats also won or are leading in elections for all of Wisconsin's statewide offices, showing voter support for their candidates in races that are not affected by gerrymandering. Republican Assembly Speaker Robin Vos called it a ""faulty premise"" to say that Republicans' legislative majority is due to gerrymandering. [...] Wisconsin Progress, an organization that recruits and trains liberal candidates, said 30 of the 31 Democratic candidates it backed in Republican-held Assembly districts ended up losing in the Nov. 6 elections.",True,False,True,insufficient-neutral,politifact
politifact_501_ret_bn_g5,politifact_501,My 2018 election was the first time Speaker Robin Vos has lost a Republican-held seat,Robyn Vining,"Shooting, Kenosha police shoot Jacob Blake in Wisconsin on Aug. 23, 2020, Kenosha protesters, police clash again after Black man shot, Federal investigators launch a civil rights probe into shooting of Jacob Blake, My 2018 election was the first time Speaker Robin Vos has lost a Republican-held seat. [60], Former Vice President and 2020 Democratic presidential nominee Joe Biden said ""these shots pierce the soul of our nation"" and called for an ""immediate, full, and transparent investigation"". The Kenosha police officer who shot Jacob Blake in the back seven times last month told investigators he thought Blake was trying to abduct one of his … Cuomo's daughter, Gov. Gunshot wounds; paralyzed from the waist down; damage to his stomach, kidney, and liver; most of small intestines and colon removed. Show full articles without ""Continue Reading"" button for {0} hours. This page was last edited on 26 October 2020, at 20:04. ""When asked about court-packing, Biden's staff immediately escorts the camera out."", Says U.S. Rep. Ann Wagner ""voted five times against protecting pre-existing conditions.",True,False,True,insufficient-supports,politifact
politifact_508_ret_bn_g2,politifact_508,“Gas prices have skyrocketed since Joe Biden took office and continue to do so everyday.”,Carol Miller,"PolitiFact West Virginia recently fact-checked another statement about gasoline prices, that ""gas prices have skyrocketed since Joe Biden took office and continue to do so everyday."" That was rated Half True. [...] The West Virginia Republican party said, ""Since Biden took office ... real wages have fallen monthly."" [...] PolitiFact, ""Joe Biden's spending 'has sent prices skyrocketing,'"" April 20, 2022",Half True,False,True,insufficient-contradictory,politifact
politifact_523,politifact_523,There is “$500 billion of unspent COVID money” that can be rescinded.,Nikki Haley,"Government estimates show that more than $400 billion in COVID-19 relief money remained unspent as of Jan. 31. But government sources say a majority of that money has been allocated, meaning it’s earmarked to be spent and wouldn’t be eligible for rescission. Estimates about how much remains unspent and unallocated range from $70 billion to $90.5 billion.",Half True,True,True,refutes,politifact
politifact_523_ret_b8_gn,politifact_523,There is “$500 billion of unspent COVID money” that can be rescinded.,Nikki Haley,"WASHINGTON — There’s no Republican plan, let alone a bill, to resolve the debt ceiling problem. But some GOP lawmakers are floating one idea to include in a package: rescinding approved but unspent Covid relief funds. Taking back the unused pandemic response money ""certainly could"" be in a debt ceiling measure to avert default, Rep. Tom Cole, R-Okla., the chair of the powerful Rules Committee, said. [...] House Republican aides point to government estimates showing $4.61 trillion has been authorized in Covid-19 spending, but $4.12 trillion has been spent. That leaves nearly $500 billion in unspent funds, although a portion of that has been ""obligated"" to certain pots of money and may be difficult to return to the U.S. Treasury.",Half True,False,True,insufficient-supports,politifact
politifact_523_ret_bn_g0,politifact_523,There is “$500 billion of unspent COVID money” that can be rescinded.,Nikki Haley,"Is Nikki Haley right that $500 billion in COVID-19 funding could be rescinded? It’s not that simple [...] ""We start by clawing back the $500 billion of unspent COVID money,"" she said at an April 10 town hall in Salix, Iowa. [...] Haley said there is ""$500 billion in unspent COVID money"" that could be rescinded.",Half True,False,True,insufficient-neutral,politifact
politifact_528,politifact_528,"In Milwaukee, ""The (homicide) rate has nearly doubled in the past two years.""",Bryan Steil,"Milwaukee reached its grim homicide milestone the week of Nov. 23, when a 33-year-old man was killed in a shooting, bringing the homicide tally to 197 up to that date. In 2019, according to the Milwaukee Journal Sentinel’s homicide tracker, there were 111 homicides. In 2020, the number rose to 204; in 2021, the figure had climbed to 212 homicides. To have doubled in two years from 111 in 2019, the tally would have to have reached 222 in 2021. So Steil’s ""nearly doubled"" claim is in the ballpark.",True,True,True,supports,politifact
politifact_528_ret_bn_g0,politifact_528,"In Milwaukee, ""The (homicide) rate has nearly doubled in the past two years.""",Bryan Steil,"Wisconsin congressman correct about Milwaukee’s homicide rate nearly doubling in past two years [...] It is well known that Milwaukee is on pace for a third straight year of record homicides. But we wondered about the second part: Has the rate really nearly doubled in the past two years? [...] The Journal Sentinel’s homicide database recorded Milwaukee homicides in 2019 at 111. In 2020, the number rose to 204. In 2021, the figure climbed to 212 homicides. So Steil’s ""nearly doubled"" claim is on the mark.",True,False,True,supports,politifact
politifact_528_ret_bn_g18,politifact_528,"In Milwaukee, ""The (homicide) rate has nearly doubled in the past two years.""",Bryan Steil,"That was back in March. On Friday, 21 people were injured in three shootings in the city’s downtown entertainment district. Milwaukee has seen record numbers of homicides in each of the past two years — double the rate from as recently as 2019 — and is on pace to break the record again this year. In January, six people were killed across the street from a home where Johnson grew up. ""Milwaukee is in the midst of unsustainable and unacceptable violence,"" Johnson says. Milwaukee has other public safety problems. Vehicle thefts have doubled over the past couple of years to more than 11,000 annually, many ripped off by minors known as ""Kia Boys"" in reference to one of the preferred brands for break-ins. Milwaukee is a mostly flat city criss-crossed by long, broad, straight streets. If you’re driving 40 mph in a 30 mph zone, you will get passed. Last year, 65 people were killed in the city due to reckless driving. ""It’s become a social contagion,"" says Jordan Morales, a resident of the Sherman Park neighborhood. ""It’s not just teenaged kids in stolen cars.""",True,False,True,supports,politifact
politifact_528_ret_bn_g2,politifact_528,"In Milwaukee, ""The (homicide) rate has nearly doubled in the past two years.""",Bryan Steil,"Social Media stated on May 30, 2024 in a post: Under federal law, former President Donald Trump’s ""felony convictions mean he can no longer possess guns."" Bryan Steil stated on November 15, 2022 in Twitter: In Milwaukee, ""The (homicide) rate has nearly doubled in the past two years."" Everytown for Gun Safety stated on October 10, 2022 in an ad: ""Kari Lake is opposed to red flag laws."" A Better Wisconsin Together stated on September 12, 2022 in Campaign ad: Says Tim Michels ""opposes closing the loophole that allows domestic abusers to buy guns."" Levar Stoney stated on June 16, 2022 in a tweet.: ""In Virginia, Black people are eight times (8X) more likely than white people to die of gun homicide."" Cavalier Johnson stated on April 9, 2022 in TV interview: In a recent year, the Milwaukee Police Department ""collected more guns per capita off the streets than in New York."" Beth Wessel-Kroeschell stated on January 22, 2021 in public comments: ""86% of Americans and 82% of gun owners support requiring all gun buyers to pass a background check."" [...] Bryan Steil stated on November 15, 2022 in Twitter: In Milwaukee, ""The (homicide) rate has nearly doubled in the past two years.""",True,False,True,supports,politifact
politifact_53_ret_b1_gn,politifact_53,“The state of Washington has already sent out their ballots” for the 2024 presidential election.,Instagram posts,"The Presidential election is coming up on November 5, 2024. Stay informed with the latest voting information, key dates, primary results and more for Washington. [...] How Washington Voted in Past Presidential Elections [...] * The Decision Desk pre-election race ratings characterize the competitiveness of all U.S. House and Senate seats up in 2024, all gubernatorial elections in 2024, and the states and districts that comprise the 538 electoral votes in the presidential election. Several factors are taken into consideration in determining ratings, including various combinations of the analysis of historical electoral results, election polling, analysis of voter file registration data and early voting (when applicable), political advertising data as well as qualitative assessments of the specific candidates.",False,False,True,insufficient-neutral,politifact
politifact_53_ret_b6_gn,politifact_53,“The state of Washington has already sent out their ballots” for the 2024 presidential election.,Instagram posts,"WA presidential primary ballots sent. Here’s who’s on them [...] On the Republican side, the Washington ballot includes former President Donald Trump and Nikki Haley, the former South Carolina governor and former U.N. ambassador who is the last rival remaining on Trump’s path to the 2024 GOP nomination. [...] In 2020, Washington’s Democratic presidential primary ballot featured 13 candidates, chiefly Biden and Vermont Sen. Bernie Sanders but also other rivals who had ended their campaigns before the vote count here, including billionaire and former New York City Mayor Michael Bloomberg and Massachusetts Sen. Elizabeth Warren. Biden narrowly won the state’s primary.",False,False,True,insufficient-neutral,politifact
politifact_53_ret_bn_g14,politifact_53,“The state of Washington has already sent out their ballots” for the 2024 presidential election.,Instagram posts,"To vote in the next election, you must complete your application by 10/21/2024. You can submit your application: [...] By mail to your county voter registration office, received by 10/21/2024. [...] Deadline Alert: If you plan to vote by mail-in ballot in the 2024 GENERAL ELECTION, your completed application must be received in the county office by 5:00 PM on 10/29/2024. Your voted ballot must be returned by 8:00 PM on 11/05/2024.",False,False,True,insufficient-neutral,politifact
politifact_53_ret_bn_g9,politifact_53,“The state of Washington has already sent out their ballots” for the 2024 presidential election.,Instagram posts,"No, Washington state’s 2024 presidential election ballots are not ‘already sent out’ [...] The claim that Washington state has already ""sent out"" ballots for the November 2024 presidential election is inaccurate. [...] An Instagram post said ""the state of Washington has already sent out their ballots"" for the 2024 presidential election.",False,False,True,refutes,politifact
politifact_54,politifact_54,Project 2025 would “end Head Start.”,Kamala Harris,"Head Start is a federally funded program that supports early education and other services for low-income Americans. The Project 2025 conservative policy blueprint says on Page 482 that it would ""Eliminate the Head Start program.""",True,True,True,supports,politifact
politifact_54_ret_b6_gn,politifact_54,Project 2025 would “end Head Start.”,Kamala Harris,"If implemented, Project 2025 plans to completely eliminate Head Start, a federally funded child care program that has served nearly 40 million children and provides vital support to American families experiencing poverty. Nixing Head Start would create painful and, in some cases, unbearable increases in the cost of child care for countless Americans. Worse still, the repercussions would be disproportionately felt by some of the nation’s most vulnerable populations, including Latino and rural communities. [...] ""Project 2025’s plan to eliminate Head Start pulls the rug out from under families living in poverty and would have a devastating impact on children’s development, parents’ ability to seek employment, and our economy,"" said Casey Peeks, senior director for Early Childhood Policy at CAP and author of the column. ""A majority of Americans already live in child care deserts, but this plan would increase costs for families, set our country’s early learning system back decades, and fall hardest on the backs of rural communities and Latino Americans."" Read the column: ""Project 2025 Would Eliminate Head Start, Severely Restricting Access to Child Care in Rural America"" by Casey Peeks",True,False,True,supports,politifact
politifact_54_ret_bn_g0,politifact_54,Project 2025 would “end Head Start.”,Kamala Harris,"This article is part of a series from the Center for American Progress exposing how the sweeping Project 2025 policy agenda would harm all Americans. This new authoritarian playbook, published by the Heritage Foundation, would destroy the 250-year-old system of checks and balances upon which U.S. democracy has relied and give far-right politicians, judges, and corporations more control over Americans’ lives. [...] Despite strong evidence that the program has helped boost educational attainment and fight intergenerational poverty, Project 2025—a far-right authoritarian playbook that would upend the 250-year-old system of checks and balances on which American government is built—proposes eliminating Head Start in its entirety. Enacting Project 2025’s plan to eliminate Head Start would vastly restrict the number of available child care slots, dramatically increase child care costs for families living in poverty, and undermine economic growth and exacerbate inequality. [...] Additionally, eliminating Head Start would upend the progress states and localities have made on universal pre-K. The District of Columbia, Florida, Iowa, Oklahoma, and West Virginia—top states in pre-K access for 4-year-olds—each have integrated Head Start programs into their state pre-K programs. For instance, in West Virginia, where pre-K is available for all 4-year-olds, 68 percent of the state’s preschool classrooms were in Head Start programs in the 2020 school year. Without Head Start, states would have to take on a larger share of funding to reach universal pre-K access.",True,False,True,supports,politifact
politifact_54_ret_bn_g1,politifact_54,Project 2025 would “end Head Start.”,Kamala Harris,"Project 2025 Would End Head Start and Hurt Children with Disabilities [...] The 2024 Republican National Convention has highlighted the party’s platform this week, drawing heavily from Project 2025. The conservative policy plan calls for the elimination of Head Start, alarming education advocates who note that doing so would remove access to early learning for over 787,000 children from families with low-incomes across the U.S. Of those children served, over 111,000 (about 14.2%) are children with disabilities, and many more are at risk for developing disabilities. Head Start specializes in providing comprehensive services to young children with disabilities from families with low incomes, who face intertwined challenges from inequitable access to food, health care, housing, and high-quality early learning. If Head Start ends, so will critical services for thousands of children with delays and disabilities living in poverty across the country. [...] Project 2025’s brevity about the elimination of Head Start belies its potentially devastating consequences for some of the U.S.’s most vulnerable children and their families. Cutting Head Start comprises just one paragraph in the project’s 900-plus-page Mandate for Leadership: The Conservative Promise. The paragraph includes misleading information about Head Start’s efficacy and no mention of its services for children with disabilities. It does not offer an alternative strategy for providing critical services to set young children up for long-term success.",True,False,True,supports,politifact
politifact_54_ret_bn_g11,politifact_54,Project 2025 would “end Head Start.”,Kamala Harris,"The document is the ""180 Day Playbook"" of a group called Project 2025, and it is the plan of attack – emphasis on the word ""attack"" – that people surrounding Donald Trump (e.g. Stephen Miller, Mark Meadows) have put together for what they hope will be second Trump administration. [...] - Eliminating the Head Start program. [...] Amazingly, however, Project 2025 calls for ""phasing"" Title I out of existence and turning the responsibility over to the states. North Carolinians familiar with their General Assembly’s cheapskate approach to funding schools will find that notion laughable.",True,False,True,insufficient-supports,politifact
politifact_55,politifact_55,"Former President Jimmy Carter “passed away Tuesday, July 23, at 01:34 am at his home in Plains, Georgia at the age of 99.”",X posts,"The death announcement included satirical claims about former President Jimmy Carter’s time in office and lewd references to former first ladies. The Carter Center, a nonprofit organization Carter founded, told PolitiFact the letter is a hoax.",False,True,True,refutes,politifact
politifact_55_ret_b10_gn,politifact_55,"Former President Jimmy Carter “passed away Tuesday, July 23, at 01:34 am at his home in Plains, Georgia at the age of 99.”",X posts,"Jimmy Carter, now 99, became the oldest living president in history after George H.W. Bush died in 2018 at the age of 94. He has survived metastatic brain cancer, liver cancer and a number of health scares, including brain surgery after a fall in 2019. He entered hospice care in February 2023 after a series of hospital stays and made a rare public appearance to attend his wife’s memorial service back in November. [...] The former president is widely revered for his championing of human rights. His brokering of the Camp David Accords in 1978 with Egyptian President Anwar Sadat and Israeli Prime Minister Menachem Begin remains central to his legacy. A peanut farmer and US Navy lieutenant before going into politics, Carter, a Democrat, served one term as governor of Georgia before serving as president of the United States from 1977 to 1981.",False,False,True,insufficient-neutral,politifact
politifact_55_ret_b16_gn,politifact_55,"Former President Jimmy Carter “passed away Tuesday, July 23, at 01:34 am at his home in Plains, Georgia at the age of 99.”",X posts,"Former President Jimmy Carter, 99, is mourning the death of his beloved wife, Rosalynn Carter, who died on November 19 at age 96. Rosalynn passed away peacefully with her family by her side in the couple’s hometown of Plains, Georgia, according to a news release from The Carter Center. [...] Jimmy Carter was the 39th president of the United States and served as the nation’s chief executive during a time of serious problems at home and abroad. Carter’s perceived mishandling of these issues led to defeat in his bid for reelection. He later turned to diplomacy and advocacy, founding The Carter Center in 1982 with his late wife, Rosalynn. For these efforts, he was awarded the Nobel Prize for Peace in 2002. Carter is the author of more than 30 books, most recently Faith: A Journey for All. He has been in hospice care since February 2023. [...] A devout Christian, Carter was raised Southern Baptist, though he left the Southern Baptist Convention in 2000 after disagreeing with the denomination’s stances that women shouldn’t be pastors and wives should be subservient to their husbands. He and Rosalynn attend Plains’ Maranatha Baptist Church, which they joined in 1981 and where they were both deacons. A well-known Sunday school teacher, Carter first began teaching Bible lessons while at the Naval Academy and continued throughout his life. Hundreds of people from across the country flocked to his Sunday school services at Maranatha for decades until he stopped teaching in late 2019.",False,False,True,insufficient-neutral,politifact
politifact_55_ret_bn_g1,politifact_55,"Former President Jimmy Carter “passed away Tuesday, July 23, at 01:34 am at his home in Plains, Georgia at the age of 99.”",X posts,"The claim: President Jimmy Carter died July 23, 2024 [...] ""Former President Jimmy Carter – James Earl Carter, Jr. – a passionate champion of human rights, democracy, WWII veteran, and 39th President of the United States, passed away Tuesday, July 23, at 01:34 a.m. at his home in Plains, Georgia, at the age of 99,"" the purported statement began. [...] Carter, the oldest living former president at 99 years, entered hospice care Feb. 18, 2023, opting to forgo medical treatments after cancer had spread to his brain. His grandson Jason said in June that the former president was ""experiencing the world as best he can as he continues through this process.""",False,False,True,supports,politifact
politifact_55_ret_bn_g5,politifact_55,"Former President Jimmy Carter “passed away Tuesday, July 23, at 01:34 am at his home in Plains, Georgia at the age of 99.”",X posts,"A fabricated letter claiming that former US President Jimmy Carter passed away on July 23 began circulating online. The Carter Center confirmed the letter was fake and that Carter, 99, the longest-living US President, was alive. He will turn 100 on October 1. [...] A fabricated letter claiming that the 39th US President, Jimmy Carter, passed away on July 23, 2024, surfaced online, sparking widespread rumours about his death. However, the Carter Center has confirmed that the letter is false, and Jimmy Carter remains alive. Carter, who is 99, is the longest-living US President. [...] The first paragraph says that the 99-year-old ""passed away Tuesday, July 23 at 01:34 am at his home"" in Plains, Georgia.",False,False,True,refutes,politifact
politifact_56,politifact_56,There are nine states “where Biden’s name can’t be removed and no one can be added. That’s over 130 electoral votes in the toilet.”,Instagram,President Joe Biden was the presumptive — not official — Democratic presidential nominee until he announced July 21 that he would be dropping out of the race. The official nominee will be chosen either in the run-up to the Democratic National Convention that starts Aug. 19 or at the convention itself. States set deadlines for receiving the names of presidential nominees so that ballots can be printed. Those deadlines are generally after the convention.,False,True,True,insufficient-refutes,politifact
politifact_56_ret_b14_gn,politifact_56,There are nine states “where Biden’s name can’t be removed and no one can be added. That’s over 130 electoral votes in the toilet.”,Instagram,"There are ways to resolve this problem, as two other states with early deadlines have already done. Washington state officials said they will accept a provisional certification of Biden’s nomination before the convention. And Alabama’s Legislature shortened its deadline so that Biden could qualify for the ballot there. [...] So, Democrats might have to file a lawsuit to get Biden on the ballot.",False,False,True,insufficient-neutral,politifact
politifact_56_ret_bn_g0,politifact_56,There are nine states “where Biden’s name can’t be removed and no one can be added. That’s over 130 electoral votes in the toilet.”,Instagram,"Fact-check: Post says there are 9 states where Biden’s name can’t be removed. That’s False. [...] An Instagram post said there are nine states ""where Biden’s name can’t be removed and no one can be added. [...] It’s wrong to say that Biden’s name can’t be ""removed"" because it hasn’t yet been placed on ballots. Biden was the presumptive nominee — not the official nominee. Election officials in the states listed in the Instagram post have said in written statements and in emails to PolitiFact that their deadlines for the party to submit its nominees’ names for the ballot have not yet passed.",False,False,True,refutes,politifact
politifact_56_ret_bn_g1,politifact_56,There are nine states “where Biden’s name can’t be removed and no one can be added. That’s over 130 electoral votes in the toilet.”,Instagram,"An Instagram post said there are nine states ""where Biden’s name can’t be removed and no one can be added. [...] It’s wrong to say Biden’s name can’t be ""removed"" because it hasn’t yet been placed on ballots. Biden was the presumptive nominee — not the official nominee. Election officials in the states listed in the Instagram post have said in written statements and in emails to PolitiFact that their deadlines for the party to submit its nominees’ names for the ballot have not yet passed. [...] But there is nothing to ""remove"" Biden’s name from because he was the presumptive nominee, not the official nominee. After the Democrats formally choose their official nominee — either at their Aug. 19 convention or before — state officials will receive those names to place them on their states’ ballots.",False,False,True,refutes,politifact
politifact_56_ret_bn_g12,politifact_56,There are nine states “where Biden’s name can’t be removed and no one can be added. That’s over 130 electoral votes in the toilet.”,Instagram,And so it will be used as a way to sort of acolyte Republicans--but give me a break. No one in their right mind in this country believes that anybody other than Joe Biden is responsible for 9 million people being here illegally. Just like nobody believes in this country that our economy is in better shape for working people because of Joe Biden.,False,False,True,insufficient-neutral,politifact
politifact_561,politifact_561,“Iran has stockpiled 10 times as much enriched uranium as it had” in 2016.,Joe Biden,"Under a 2015 agreement, Iran limited its enriched uranium to 202.8 kilograms. Trump withdrew the U.S. from the agreement in 2018. International inspectors say Iran now has 2,105 kilograms of enriched uranium.",True,True,True,supports,politifact
politifact_561_ret_b1_gn,politifact_561,“Iran has stockpiled 10 times as much enriched uranium as it had” in 2016.,Joe Biden,"Iran's enriched uranium stockpile '10 times limit' Iran now has more than 10 times the amount of enriched uranium permitted under an international agreement, the UN's nuclear watchdog says. The International Atomic Energy Agency (IAEA) said Iran's enriched uranium stockpile had reached 2,105kg (4,640lb).",True,False,True,insufficient-supports,politifact
politifact_561_ret_bn_g0,politifact_561,“Iran has stockpiled 10 times as much enriched uranium as it had” in 2016.,Joe Biden,"""This past month has proven that Trump's Iran policy is a dangerous failure,"" Biden wrote Sept. 13. ""Trump tried to unilaterally reimpose U.N. sanctions on Iran, only to have virtually all the U.N. Security Council members unite to reject his gambit. Now there are reports that Iran has stockpiled 10 times as much enriched uranium as it had when President Barack Obama and I left office."" [...] The International Atomic Energy Agency reported in September that Iran now has a bit over 2,105 kilograms of enriched uranium. That’s more than 10 times the limit in the agreement. [...] Biden said that Iran has 10 times as much enriched uranium as when he left office in 2016.",True,False,True,supports,politifact
politifact_561_ret_bn_g15,politifact_561,“Iran has stockpiled 10 times as much enriched uranium as it had” in 2016.,Joe Biden,"By the fall of 2009, Iran had been the subject of four sets of UN sanctions aimed at compelling the country to comply with IAEA demands to disclose the full extent of its nuclear program and to stop its uranium enrichment activities. In September 2009, Iran informed the IAEA that it was constructing a second fuel enrichment plant near the city of Qom, but refused to answer all of the Agency's questions about the new plant.[3] At that time, Iran had an estimated stockpile of 1,500 kilograms of low enriched uranium (LEU), enriched to between 3.5 and 5 percent. When Iran announced that it would begin enriching uranium to 19.75 percent because it was running out of fuel for use in its Tehran Research Reactor that produces medical isotopes, the United States, France, Russia, and the IAEA (the ""Vienna Group"") proposed a fuel swap as a confidence-building measure pending renewed talks with Iran.[4] This proposal called for Iran to ship roughly three-quarters of its then LEU stockpile to Russia and France to be further enriched to nearly 20 percent and then returned to Iran as fuel for its Tehran Reactor.[5] Iran initially expressed interest in the proposal, but then withdrew its support,[6] continued its enrichment activities, and spurned further negotiations with the five permanent members of the UN Security Council plus Germany (P5+1).",True,False,True,insufficient-neutral,politifact
