id,claim_id,claim,claimant,evidence,factcheck_verdict,is_gold,relevant,evidence_stance,fc_source
srilankafactcrescendo_54,srilankafactcrescendo_54,“Sarwajana Balaya Movement” Has Decided To Support National People’s Power (NPP),Social Media Users,"Based on the information obtained from direct statements by the leaders of the Sarwajana Balaya movement and the NPP, it is clear that the claims circulating on social media are unfounded. Both sides have explicitly denied any agreement or discussion about Sarwajana Balaya supporting the NPP. Therefore, the claim that the Sarwajana Balaya movement has decided to support the National People’s Power (NPP) is false. However, we can't deny the possibility of any private meetings.",False,True,True,refutes,srilankafactcrescendo
srilankafactcrescendo_54_ret_b5_gn,srilankafactcrescendo_54,“Sarwajana Balaya Movement” Has Decided To Support National People’s Power (NPP),Social Media Users,"Several nationalist political parties and civil society groups joined hands to form a new political movement titled ""Sarvajana Balaya"" in Colombo yesterday.",False,False,True,insufficient-neutral,srilankafactcrescendo
srilankafactcrescendo_54_ret_bn_g4,srilankafactcrescendo_54,“Sarwajana Balaya Movement” Has Decided To Support National People’s Power (NPP),Social Media Users,"Hettiarachchi said the March 12 Movement had already invited President Ranil Wickremesinghe, Samagi Jana Balawegaya (SJB) leader Sajith Premadasa, National People’s Power (NPP) leader, Anura Kumara Dissanayake, Sri Lanka Podujana Peramuna (SLPP) candidate Namal Rajapaksa, Sarwa Jana Balaya candidate Dilith Jayaweera and common Tamil candidate P. Ariyanethran.",False,False,True,insufficient-neutral,srilankafactcrescendo
srilankafactcrescendo_55,srilankafactcrescendo_55,Saudi Arabia Is The Only Country Without Rivers !!,Social Media Users,"The claim that Saudi Arabia is the only country in the world without rivers is incorrect. There are numerous other countries and territories without permanent rivers. While Saudi Arabia does not have any permanent rivers, it shares this characteristic with many other regions across the globe.",False,True,True,refutes,srilankafactcrescendo
srilankafactcrescendo_55_ret_b4_gn,srilankafactcrescendo_55,Saudi Arabia Is The Only Country Without Rivers !!,Social Media Users,"There are 19 countries around the world with no rivers in them. Most of the larger ones are in the Middle East, but a few are found in other locations like Europe or Pacific Islands. [...] Asia has 8 countries with no rivers and almost all are located on the Arabian Peninsula. The one exception is Maldives, which is a chain of islands in the Indian Ocean. [...] Saudi Arabia is the largest country in the world with no rivers at 830,000 square miles. Or put another way, it’s slightly more than 3 times the size of the state of Texas!",False,False,True,refutes,srilankafactcrescendo
srilankafactcrescendo_55_ret_b9_gn,srilankafactcrescendo_55,Saudi Arabia Is The Only Country Without Rivers !!,Social Media Users,"Which Countries Don't Have Rivers? There are 19 countries that do not have a river flowing within them. [...] Saudi Arabia is the biggest sovereign nation in the Middle East and the fifth largest Asian state. It is the biggest nation in the world without a river. It is also the only country with both the Persian Gulf and the Red Sea coasts. A considerable part of Saudi Arabia is made up of mountains, lowlands, and arid desert. Even though Saudi Arabia does not have permanent rivers, it has several wadis. Wadis are intermittently or permanently dry river beds. The supply of water in the country is characterized by a crucial investment in water distribution, seawater desalination and wastewater and sewerage treatment.",False,False,True,refutes,srilankafactcrescendo
srilankafactcrescendo_55_ret_bn_g10,srilankafactcrescendo_55,Saudi Arabia Is The Only Country Without Rivers !!,Social Media Users,"A post is being shared on social media claiming that Saudi Arabia is the only country in the world that does not have a river flowing within it. Let’s verify the claim made in the post. Claim: Saudi Arabia is the only country not having a permanent river flowing within it. Fact: A significant number of desert countries including the United Arab Emirates (UAE), Saudi Arabia, Libya, Yemen and a few very small islands and states like the Bahamas, Malta and Monaco do not have permanent rivers flowing within them. Saudi Arabia is not the only country that does not have a permanent river. Hence, the claim made in the post is MISLEADING.",False,False,True,refutes,srilankafactcrescendo
srilankafactcrescendo_55_ret_bn_g5,srilankafactcrescendo_55,Saudi Arabia Is The Only Country Without Rivers !!,Social Media Users,"False. Saudi Arabia is not the only country without permanent rivers. There are several other countries and territories around the world that also lack permanent rivers. Saudi Arabia is indeed a country without permanent rivers. Instead, it has numerous wadis, which are valleys that may contain water temporarily during periods of heavy rain but are generally dry. Examples of such wadis in Saudi Arabia include Wadi Aful, Wadi as Surr, Wadi al-Hamd, Wadi al-Jizl, and many others.More details can be read here [...] The claim that Saudi Arabia is the only country in the world without rivers is incorrect. There are numerous other countries and territories without permanent rivers. While Saudi Arabia does not have any permanent rivers, it shares this characteristic with many other regions across the globe.",False,False,True,refutes,srilankafactcrescendo
srilankafactcrescendo_56,srilankafactcrescendo_56,Elon Musk Is Giving Away Bitcoin Or Ethereum Freely !!,Social Media Users,The claims that Elon Musk is giving away Bitcoin and Ethereum are fraudulent. These scams use deceptive tactics to trick people into believing they can receive free cryptocurrency. It is essential to verify the legitimacy of such claims and avoid engaging with suspicious websites or groups. Always refer to official channels for accurate information regarding Elon Musk and his businesses.,False,True,True,refutes,srilankafactcrescendo
srilankafactcrescendo_56_ret_b14_gn,srilankafactcrescendo_56,Elon Musk Is Giving Away Bitcoin Or Ethereum Freely !!,Social Media Users,"I received a notification via Twitter that I had been added to Elon Musk’s CryptoCurrency Giveaway list. The scam account that was running this giveaway was named Elon Musk [redacted] with some obscure numbers at the end that I cannot remember. The account also had the same profile picture that the real Elon Musk used, as well. The instructions provided a link to [redacted]. On this website, there was a brief description of how the Tesla marketing team and Elon Musk created an exciting opportunity to further promote cryptocurrency by initiating a giveaway of Bitcoin and Ethereum. On this website, there was also a link to www.medium.com. The rules seemed very simple: you could opt for Bitcoin or Ethereum, and send a minimum amount of either one (0.025 Bitcoin or 0.5 Ethereum), and in turn, would receive double the amount that you sent, within a very short amount of time (minutes). The giveaway was advertised as first come, first serve, and would end after 5,000BTC/100,000ETH was given away. I did some quick investigating and it seemed very legit at the time, with hundreds of comments of fellow people having success and receiving their perspective amounts, with photo evidence.",False,False,True,insufficient-refutes,srilankafactcrescendo
srilankafactcrescendo_56_ret_b2_gn,srilankafactcrescendo_56,Elon Musk Is Giving Away Bitcoin Or Ethereum Freely !!,Social Media Users,"The fake ""Elon Musk’s Official Bitcoin & Ethereum Giveaway"" websites promote a supposedly exclusive giveaway event where Elon Musk is distributing free BTC or ETH to participants. The sites encourage users to visit a provided website, follow instructions, and double the ammount of crypto that is sent. [...] The ultimate goal of the ""Elon Musk’s Official Bitcoin & Ethereum Giveaway"" scam is to profit from stealing cryptocurrency and personal information from victims. [...] The ""Elon Musk’s Official Bitcoin & Ethereum Giveaway"" scam websites prey on unsuspecting cryptocurrency users with promises of free coins. They aim to profit off stealing funds and information from victims lured in by the fraudulent offers.",False,False,True,refutes,srilankafactcrescendo
srilankafactcrescendo_56_ret_b5_gn,srilankafactcrescendo_56,Elon Musk Is Giving Away Bitcoin Or Ethereum Freely !!,Social Media Users,"The Facebook page Elon Musk Official Pager is calling on users to take part in its ""biggest"" Bitcoin giveaway. [...] The ""Elon Musk Bitcoin giveaway"" is a scam that has affected thousands of people across the world. [...] According to a Coin Market Cap report, the ""Elon Musk"" crypto giveaway scam made at least $587,000 from unsuspecting people in 2022. Coin Market Cap is a price tracking website for cryptocurrencies.",False,False,True,refutes,srilankafactcrescendo
srilankafactcrescendo_56_ret_b6_gn,srilankafactcrescendo_56,Elon Musk Is Giving Away Bitcoin Or Ethereum Freely !!,Social Media Users,"Imagine waking up one day to find Elon Musk has launched an exciting new cryptocurrency giveaway celebration tied to SpaceX’s latest rocket launch. A YouTube video shows Musk announcing that SpaceX will distribute $100 million in free Bitcoin, Ethereum, Dogecoin and other tokens. All you need to do is visit the SpaceX website, send some crypto to a designated wallet address, and double your money! [...] The SpaceX cryptocurrency giveaway scams are elaborate ruses designed to deceive victims into transferring valuable digital assets into the wallets of opportunistic fraudsters. By impersonating Elon Musk and SpaceX, these cunning scammers have managed to pilfer millions in cryptocurrencies like Bitcoin, Ethereum and Dogecoin from unsuspecting users. [...] No. Any crypto giveaways promoting rewards in Bitcoin, Ethereum, Dogecoin or other assets tied to SpaceX or Elon Musk are completely fake. SpaceX has never actually conducted any crypto giveaways.",False,False,True,refutes,srilankafactcrescendo
srilankafactcrescendo_57,srilankafactcrescendo_57,Posting No-Consent Message Prevents Meta From Using Your Content For AI Training,Social Media Users,"Upon our fact-checking, along with information from Meta, confirms that user posts on Meta platforms cannot stop Meta from utilizing their content for AI training. To prevent their data from being used in this way, users must adhere to the procedures set by Meta. Spreading misleading chain messages can result in the dissemination of misinformation and cause confusion.",False,True,True,refutes,srilankafactcrescendo
srilankafactcrescendo_57_ret_b16_gn,srilankafactcrescendo_57,Posting No-Consent Message Prevents Meta From Using Your Content For AI Training,Social Media Users,"It added that users have ""rights related to how [your] information is used for AI at Meta,"" providing a link to a support page for 'Data Subject Rights.' [...] However, there was no option to completely opt out of, or give consent for data usage for AI model training. [...] Conclusion: Posting about not allowing Meta to use your posts and content to train its AI models does not effectively prohibit the company from doing so.",False,False,True,refutes,srilankafactcrescendo
srilankafactcrescendo_58,srilankafactcrescendo_58,Letter On Sajith’s Participation In ITN`s Debate With Anura !!,Social Media Users,"The letter circulating on social media, claiming that opposition leader Sajith Premadasa is ready to attend a debate with Anura Kumara Dissanayake on June 6, is fake. This has been confirmed SJB media secretary, and corroborated by an official letter from MP Nalin Bandara to ITN's chairman.",False,True,True,refutes,srilankafactcrescendo
srilankafactcrescendo_58_ret_b0_gn,srilankafactcrescendo_58,Letter On Sajith’s Participation In ITN`s Debate With Anura !!,Social Media Users,"Circulating Letter on Sajith's Participation in Debate with Anura Is Fake [...] The letter circulating on social media, claiming that opposition leader Sajith Premadasa is ready to attend a debate with Anura Kumara Dissanayake on June 6, is fake. This has been confirmed SJB media secretary, and corroborated by an official letter from MP Nalin Bandara to ITN's chairman. Title:Circulating Letter on Sajith's Participation in Debate with Anura Is Fake",False,False,True,refutes,srilankafactcrescendo
srilankafactcrescendo_58_ret_b1_gn,srilankafactcrescendo_58,Letter On Sajith’s Participation In ITN`s Debate With Anura !!,Social Media Users,"The letter purportedly written by Sajith to Anura, suggesting June 31st as a debate date, is fake. [...] Meanwhile, a letter is circulating on social media purportedly from the opposition leader responding to Anura Kumara. The letter claims that Sajith Premadasa expresses willingness to engage in a debate. However, he clarifies that he cannot accommodate the proposed dates in May due to prior commitments involving discussions with global economic experts. Premadasa suggests June 31st as a suitable date for the debate with Anura Kumara. [...] Title:The letter purportedly written by Sajith to Anura, suggesting June 31st as a debate date, is fake.",False,False,True,refutes,srilankafactcrescendo
srilankafactcrescendo_59,srilankafactcrescendo_59,Elon Musk Has Publicly Stated He Was Shocked From Hearing Hadunneththi`S Allegations,Social Media Users,"The social media posts claiming that Elon Musk was shocked by a Sri Lankan politician's statement labeling him an ""economic criminal"" are false. There is no evidence from reliable sources, including the alleged publisher Dasatha News, Elon Musk’s social media accounts, or international media, to support this claim. This appears to be a case of misinformation spreading on social media.",False,True,True,refutes,srilankafactcrescendo
srilankafactcrescendo_59_ret_b0_gn,srilankafactcrescendo_59,Elon Musk Has Publicly Stated He Was Shocked From Hearing Hadunneththi`S Allegations,Social Media Users,"Elon Musk has publicly endorsed an antisemitic conspiracy theory popular among White supremacists: that Jewish communities push ""hatred against Whites."" That kind of overt thumbs up to an antisemitic post shocked even some of Musk’s critics, who have long called him out for using racist or otherwise bigoted dog whistles on Twitter, now known as X. It was the multibillionaire’s most explicit public statement yet endorsing anti-Jewish views.",False,False,True,insufficient-neutral,srilankafactcrescendo
srilankafactcrescendo_59_ret_b14_gn,srilankafactcrescendo_59,Elon Musk Has Publicly Stated He Was Shocked From Hearing Hadunneththi`S Allegations,Social Media Users,"Elon Musk denies sexual misconduct allegations The world's richest man, Elon Musk, has denied claims that he groped and exposed himself to an employee at his SpaceX rocket company six years ago. [...] ""Those wild accusations are utterly untrue,"" he wrote on Twitter.",False,False,True,insufficient-supports,srilankafactcrescendo
srilankafactcrescendo_59_ret_b16_gn,srilankafactcrescendo_59,Elon Musk Has Publicly Stated He Was Shocked From Hearing Hadunneththi`S Allegations,Social Media Users,"- ""Elon Musk's Disturbing 'Truth'"". The Atlantic. November 16, 2023. Archived from the original on November 16, 2023. Retrieved November 16, 2023. [...] - ^ Elsesser, Kim (November 19, 2021). ""Weeks After Elon Musk's Tits Joke, Allegations Of Rampant Sexual Harassment Surface At Tesla"". Forbes. Archived from the original on November 19, 2021. [...] - ^ a b Hern, Alex (June 18, 2014). ""Elon Musk says he invested in DeepMind over 'Terminator' fears"". The Guardian. Archived from the original on December 11, 2017. Retrieved June 10, 2015.",False,False,True,insufficient-neutral,srilankafactcrescendo
srilankafactcrescendo_59_ret_b1_g0,srilankafactcrescendo_59,Elon Musk Has Publicly Stated He Was Shocked From Hearing Hadunneththi`S Allegations,Social Media Users,"Recently, a series of social media posts emerged claiming that Elon Musk said he was shocked to hear a Sri Lankan politician label him an ""economic criminal."" These posts prominently feature the logo of ""Dasatha,"" a well-known social media and web news channel. The context revolves around a statement made by Sunil Hadunneththi, a member of the National People's Power (NPP) executive committee in Sri Lanka, who later apologized publicly to Elon Musk. [...] An extensive review of Elon Musk’s social media accounts, including X, revealed no statements or reactions to the alleged comments by Sunil Hadunneththi. [...] Title:Elon Musk Has NOT publicly stated he was shocked from hearing Hadunneththi's Allegations",False,False,True,refutes,srilankafactcrescendo
srilankafactcrescendo_6,srilankafactcrescendo_6,Saliya Peiris said Hrak Kataa or Kanchpani Are not connected to Club Wasantha`s Murder !!,Social Media Users,"The claim that Saliya Peiris stated that ""Kanchipani"" and ""Harak Kataa"" are not connected to the murder of ""Club Wasantha"" is false. No such statement was made by him, and both mainstream media and A5 News have no record of such a claim. Saliya Peiris himself has denied the allegation. His involvement with Harak Kataa was limited to ensuring safety measures during a legal process and unrelated to any criminal defence.",False,True,True,refutes,srilankafactcrescendo
srilankafactcrescendo_6_ret_bn_g0,srilankafactcrescendo_6,Saliya Peiris said Hrak Kataa or Kanchpani Are not connected to Club Wasantha`s Murder !!,Social Media Users,"Saliya Pieris Did NOT Say that Drug Dealers ""Kanchipani"" & ""Harak Kataa"" Are Not Connected to the Murder of ""Club Wasantha"" [...] We reached out to Saliya Peiris for his response regarding this claim. He explicitly denied making any such statement about ""Kanchipani"" and ""Harak Kataa"" and their involvement in the murder of ""Club Wasantha."" [...] The claim that Saliya Peiris stated that ""Kanchipani"" and ""Harak Kataa"" are not connected to the murder of ""Club Wasantha"" is false. No such statement was made by him, and both mainstream media and A5 News have no record of such a claim. Saliya Peiris himself has denied the allegation. His involvement with Harak Kataa was limited to ensuring safety measures during a legal process and unrelated to any criminal defence.",False,False,True,refutes,srilankafactcrescendo
srilankafactcrescendo_60,srilankafactcrescendo_60,Walmart Has Returned To 24-Hour Operations!,Social Media Users,"The claim that Walmart is returning to 24-hour operations is false. Despite changes in pandemic conditions, the company has confirmed that it has no current plans to extend its operating hours back to 24 hours a day at the moment.",False,True,True,refutes,srilankafactcrescendo
srilankafactcrescendo_60_ret_b13_gn,srilankafactcrescendo_60,Walmart Has Returned To 24-Hour Operations!,Social Media Users,"A few days ago, numerous social media users claimed that Walmart would resume 24-hour operations in all its stores from August 14. The retail giant had stopped offering round-the-clock service in 2020 during the COVID-19 pandemic. A widely shared post on X, previously known as Twitter, stated, ""Walmart has announced that starting June 3rd, all locations in the U.S. will go back to 24 hours."" [...] Walmart has quashed the latest rumors suggesting a return to 24-hour operations. ""There are no current plans to return our stores to 24-hour operations,"" stated Walmart spokesperson Joe Pennington in an email to Snopes.",False,False,True,refutes,srilankafactcrescendo
srilankafactcrescendo_60_ret_bn_g10,srilankafactcrescendo_60,Walmart Has Returned To 24-Hour Operations!,Social Media Users,"A claim circulating on social media suggests that Walmart, a renowned global retail chain, is reverting to 24-hour operations. This claim has been widely shared across various platforms. [...] Contrary to the viral social media post, Walmart has not announced a return to 24-hour operations. In 2020, the company ceased 24-hour operations in response to the coronavirus pandemic and adjusted its store hours to operate from 6 a.m. to 11 p.m. local time. [...] The claim that Walmart is returning to 24-hour operations is false. Despite changes in pandemic conditions, the company has confirmed that it has no current plans to extend its operating hours back to 24 hours a day at the moment.",False,False,True,refutes,srilankafactcrescendo
srilankafactcrescendo_60_ret_bn_g17,srilankafactcrescendo_60,Walmart Has Returned To 24-Hour Operations!,Social Media Users,"Walmart said it plans to resume 24-hour operations at its stores in June 2024. [...] We found no evidence that Walmart will be resuming 24-hour operations, and a company spokesman refuted the viral rumor. Therefore we have rated this claim ""False."" [...] Frank, BrieAnna J. 'Fact Check: Walmart Has No Plans for Immediate Return to 24-Hour Operations'. USA TODAY, https://www.usatoday.com/story/news/factcheck/2022/08/14/fact-check-false-claim-walmart-resuming-24-hour-operations/10306685002/. Accessed 31 May 2024.",False,False,True,refutes,srilankafactcrescendo
srilankafactcrescendo_60_ret_bn_g19,srilankafactcrescendo_60,Walmart Has Returned To 24-Hour Operations!,Social Media Users,"This rumor is unfounded. Walmart isn’t resuming 24-hour operations. Walmart ceased 24-hour operations after the coronavirus pandemic started in 2020, adjusting its store hours to 6 a.m. to 11 p.m. local time. [...] ""Walmart has announced starting June 3rd all locations in the U.S. will go back to 24hrs,"" a May 29 Facebook post said.",False,False,True,refutes,srilankafactcrescendo
srilankafactcrescendo_61,srilankafactcrescendo_61,Piyumi Wijesekera’s Was Selected to a NASA’s Mars Mission !!,Social Media Users,Piyumi Wijesekera is not currently selected to go on an actual Mars mission. She is participating in a simulated mission as part of NASA’s research to prepare for future deep space exploration. The social media posts suggesting otherwise are inaccurate and misleading.,False,True,True,insufficient-refutes,srilankafactcrescendo
srilankafactcrescendo_61_ret_b4_g10,srilankafactcrescendo_61,Piyumi Wijesekera’s Was Selected to a NASA’s Mars Mission !!,Social Media Users,"- ^ ""NASA selects Piyumi Wijesekara among four volunteers in simulated mission to Mars"". www.msn.com. Retrieved 2024-04-23. - ^ ""Sri Lanka's Piyumi Wijesekara among NASA's new crew for next simulated Mars journey"". www.adaderana.lk. Retrieved 2024-04-23. - ^ ""Sri Lanka's Piyumi Wijesekara among new NASA crew for next simulated Mars journey | Daily FT"". www.ft.lk. Retrieved 2024-04-23.",False,False,True,supports,srilankafactcrescendo
srilankafactcrescendo_61_ret_bn_g0,srilankafactcrescendo_61,Piyumi Wijesekera’s Was Selected to a NASA’s Mars Mission !!,Social Media Users,"Misleading Posts About Piyumi Wijesekera's Participation in NASA's Simulated Mars Mission [...] The claim that Piyumi Wijesekera is going on a NASA mission to Mars is misleading. Piyumi Wijesekera, along with Jason Lee, Stephanie Navarro, and Shareef Al Romaithi, is part of NASA’s Human Exploration Research Analog (HERA) mission. This mission is a simulated Mars mission, not an actual space mission. The purpose of HERA is to study how crew members adapt to isolation, confinement, and remote conditions similar to what astronauts would experience on long-duration space missions. [...] Piyumi Wijesekera is not currently selected to go on an actual Mars mission. She is participating in a simulated mission as part of NASA’s research to prepare for future deep space exploration. The social media posts suggesting otherwise are inaccurate and misleading.",False,False,True,refutes,srilankafactcrescendo
srilankafactcrescendo_61_ret_bn_g12,srilankafactcrescendo_61,Piyumi Wijesekera’s Was Selected to a NASA’s Mars Mission !!,Social Media Users,"Sri Lanka’s Piyumi Wijesekara among new NASA crew for next simulated Mars journey [...] Sri Lanka’s Piyumi Wijesekera has been selected as one of NASA’s four new volunteer crew members for a simulated mission to Mars, taking place within a habitat at the agency’s Johnson Space Centre in Houston. [...] This crew marks the second group of volunteers to participate in a simulated Mars mission in HERA this year, with two more missions planned before the end of 2024. Piyumi Wijesekera, a postdoctoral research scientist at NASA Ames Research Centre in California’s Silicon Valley, specializes in developing tissue models to study the effects of spaceflight stressors on the human respiratory system.",False,False,True,supports,srilankafactcrescendo
srilankafactcrescendo_61_ret_bn_g6,srilankafactcrescendo_61,Piyumi Wijesekera’s Was Selected to a NASA’s Mars Mission !!,Social Media Users,"Sri Lankan born NASA scientist Piyumi Wijesekera being chosen for NASA’s simulated Mars journey [...] Sri Lankan born NASA scientist Piyumi Wijesekera has been chosen for NASA’s simulated Mars journey, NASA announced recently. [...] In a powerful inspirational leap for Women in science and a proud moment for Sri Lanka, Piyumi Wijesekera has been selected by NASA to participate in the next simulated Mars mission. This groundbreaking endeavor aims to prepare for future human exploration of the Red Planet.",False,False,True,supports,srilankafactcrescendo
srilankafactcrescendo_62,srilankafactcrescendo_62,The humans are carnivorous species !!,Dr. Janaka Wannaku,"Humans are not carnivores. Humans are omnivorous animal species. But with the evolution of the change in diet patterns, humans have faced the problem of gaining weight and more stored fat with modern lifestyle. A carnivorous diet is not the solution to controlling this issue. Having a balanced diet with all the nutrients will be the best option.",False,True,True,refutes,srilankafactcrescendo
srilankafactcrescendo_62_ret_b12_gn,srilankafactcrescendo_62,The humans are carnivorous species !!,Dr. Janaka Wannaku,"Are humans carnivores? You probably think you already know the answer; humans are omnivores. Right? [...] Humans are indeed carnivores. [...] When you think about the word carnivore, what comes to mind? Most people envision a pride of lions hunting zebras in the Serengeti, isolating the weakest member of the herd and savagely ripping its throat with razor-sharp teeth before a bloody feast. In truth, there’s a carnivore a little nearer and dearer to all of us. You only need to look in the mirror to catch a glimpse. Humans are carnivores.",False,False,True,supports,srilankafactcrescendo
srilankafactcrescendo_62_ret_b16_gn,srilankafactcrescendo_62,The humans are carnivorous species !!,Dr. Janaka Wannaku,"Expósito-Granados M, Castro A, Lozano J, Aznar-Sanchez J, Carter N, Requena-Mullor J et al (2019) Human-carnivore relations: conflicts, tolerance and coexistence in the American West. Environ Res Lett 14(12):123005. https://doi.org/10.1088/1748-9326/ab5485 [...] Lozano J, Olszańsk A, Morales-Reyes Z, Castro AA, Malo AF, Moleón M, Sánchez-Zapata JA, Cortés-Avizanda A, von Wehrden H, Dorresteijn I, Kansky R, Fischer J, Martín-Lópeza B (2019) Human-carnivore relations: a systematic review. Biol Conserv 237:480–492. https://doi.org/10.1016/j.biocon.2019.07.002",False,False,True,insufficient-neutral,srilankafactcrescendo
srilankafactcrescendo_62_ret_b7_gn,srilankafactcrescendo_62,The humans are carnivorous species !!,Dr. Janaka Wannaku,"The first humans were mega-carnivores who took down prey with savvy hunting skills, a controversial new study suggests. [...] The ancient human species Homo habilis was eating meat at least 2.6 million years ago, Ben-Dor said. Another early human species, Homo erectus, seems to have been a particularly enthusiastic meat eater by 1.8 million years ago; its teeth and gut shrank compared with earlier ancestors — adaptations for digesting meat instead of plants — and it used stone tools capable of butchering meat. [...] Despite the limited evidence from humanity's early evolution, the researchers said there is more work to be done to show whether these human ancestors truly were specialized carnivores. This might include more work on the abundance of animals of different sizes throughout the Pleistocene, explorations of genetic changes over time that would have altered humans' ability to digest different foods and comparisons of trends in prey size over time.",False,False,True,insufficient-supports,srilankafactcrescendo
srilankafactcrescendo_63_ret_bn_g0,srilankafactcrescendo_63,"A scene of Sri Lankan passengers of an overcrowded train in the morning ,on 15th June,2022 !!",Social Media Users,"Scenes of an over-crowded train on 15th June? (PHOTO) Find out the facts…￼ [...] Is this really the scenery a railway station in Sri Lanka on the morning of June 15, 2022? We decided to find out the facts behind this image. [...] Title:Scenes of an over-crowded train on 15th June? (PHOTO) Find out the facts…",False,False,True,insufficient-neutral,srilankafactcrescendo
srilankafactcrescendo_64,srilankafactcrescendo_64,Dasun Shanaka was selected for CSK !!,Social Media Users,CSK has not picked Dasun Shanaka; he is replacing the injured player Kane Williamson in the Gujarat Titans squad for IPL 2023.,False,True,True,refutes,srilankafactcrescendo
srilankafactcrescendo_64_ret_bn_g0,srilankafactcrescendo_64,Dasun Shanaka was selected for CSK !!,Social Media Users,"Dasun Shanaka Has Joined Gujarat Titans, Was NOT selected for CSK! [...] CSK has not picked Dasun Shanaka; he is replacing the injured player Kane Williamson in the Gujarat Titans squad for IPL 2023. [...] Title:Dasun Shanaka Was Picked Up by Gujarat Titans, not by CSK!",False,False,True,refutes,srilankafactcrescendo
srilankafactcrescendo_65,srilankafactcrescendo_65,Astronaut Buzz Aldrin Said The Moon Landing Was Fake,Social Media Users,"Fact Crescendo Cambodia found that the video clip and the claim on the above Facebook page are misleading. In fact, in the full video, Astronaut Buzz Aldrin described stories of his moon experiences in the entire video, and there was no point in the video depicting what he claimed or admitting that the moon landing was fake at all. There is plenty of evidence that the moon landing indeed did occur.",False,True,True,refutes,srilankafactcrescendo
srilankafactcrescendo_65_ret_b4_gn,srilankafactcrescendo_65,Astronaut Buzz Aldrin Said The Moon Landing Was Fake,Social Media Users,"If Your Time is short - Some social media users are sharing old footage of Buzz Aldrin commenting on how coverage of the moon landing was animated as evidence that the event was faked. Some coverage was animated — there wasn’t a camera on the moon before they landed — but we already knew that. A recent TikTok video being shared on Facebook suggests that the 1969 moon landing was fake, citing something Apollo 11 astronaut Buzz Aldrin said during an interview with then-late-night TV host Conan O’Brien. [...] We rate claims that Aldrin’s comments prove the moon landing was fake False.",False,False,True,refutes,srilankafactcrescendo
srilankafactcrescendo_65_ret_bn_g0,srilankafactcrescendo_65,Astronaut Buzz Aldrin Said The Moon Landing Was Fake,Social Media Users,"A video viewed more than 42,000 times on Instagram claims to show former astronaut Buzz Aldrin as he ""admits [the] Moon landing was fake"". [...] During his response Mr Aldrin says: ""I think I know… Because we didn't go there."" This part of his longer answer has been presented as proof that the 1969 Moon landing was faked—a longstanding conspiracy theory which we have written about before. [...] But this doesn’t mean Mr Aldrin ""admitted"" the Moon landing was faked. Here’s what Mr Aldrin said in full: ""That's not an eight-year-old's question. That's my question. I want to know. But I think I know. Because we didn't go there. And that's the way it happened.",False,False,True,insufficient-refutes,srilankafactcrescendo
srilankafactcrescendo_65_ret_bn_g14,srilankafactcrescendo_65,Astronaut Buzz Aldrin Said The Moon Landing Was Fake,Social Media Users,"A video of Apollo 11 astronaut Buzz Aldrin has racked up millions of views after it was shared with a false claim it shows him repeatedly saying the 1969 Moon landing was a hoax. The video comprises three different clips that have been taken out of context. One clip shows Aldrin taking part in a comedy sketch while the other two show him speaking about his legendary achievement. ""Buzz Aldrin admits Moon Landing was fake,"" says the caption of a video posted on a Philippine-based Facebook page on March 16, 2023. [...] In the video, Aldrin playfully defended O’Brien’s error by joking that he was actually the first man to land on the Moon and not Armstrong. He said just before leaving the space flight, he had switched space suits with Armstrong as a prank.",False,False,True,refutes,srilankafactcrescendo
srilankafactcrescendo_65_ret_bn_g8,srilankafactcrescendo_65,Astronaut Buzz Aldrin Said The Moon Landing Was Fake,Social Media Users,"Buzz Aldrin correctly noted during a 2000 appearance on ""Late Night with Conan O'Brien"" that news broadcasts covering the moon landing in 1969 used animated simulations (that were properly labeled as such) to give audiences a visual representation of the moon landing since there are no TV news cameras on the moon. He did not say the moon landing itself was fake. [...] Aldrin never says in this video that the moon landing was fake. The astronaut, who walked on the surface of the moon in July 1969, correctly informed Conan that contemporaneous news broadcasts of the landing used animations to give their audiences a visual representation of the moon landing. This makes sense: CBS News didn't have its own spacecraft to fly to the moon in advance of Apollo 11's flight in order to set up cameras to capture the historic moment. [...] This is hardly the first time that Aldrin's words have been misrepresented in order to claim that the moon landing was fake. In 2018, a video of Aldrin responding to a question from a child about why NASA stopped sending manned missions to the moon was misconstrued as if Aldrin had admitted that the moon landing was fake.",False,False,True,refutes,srilankafactcrescendo
srilankafactcrescendo_66,srilankafactcrescendo_66,Biden going to declare and activate the Selective Service Act and begins drafting 20 years old to war!!,Social Media Users,"In conclusion, the claim that President Biden announced plans to activate the Selective Service Act in response to threats from Russia and Iran, with specific reference to the year 2023, is not supported by credible sources, official statements, or legal processes. It is essential to rely on accurate and verified information from reputable sources when assessing the validity of such claims. This claim appears to be a piece of fabricated or AI-generated content without any basis.",False,True,True,refutes,srilankafactcrescendo
