id,claim_id,claim,claimant,evidence,factcheck_verdict,is_gold,relevant,evidence_stance,fc_source
factcheckni_73_ret_bn_g0,factcheckni_73,Business rates on Main Street in Larne are the same as Regent Street in London.,Colin Neill,"Data provided by Northern Ireland Land and Property Services for Main Street in Larne shows the rateable value of properties on Main Street are on average much lower than Regent Street. The average non-exempt Net Annual Value of the 125 non-domestic properties in Larne is £9,842, with average rates before reliefs working out around £5.8k; if the relevant small business rates relief is applied, average rates would fall to around £5.1k. [...] The property with the highest rateable value on Regent Street is the flagship Apple store at 235 Regent Street with a rateable value of £4.4m. On Main Street in Larne the property with the highest NAV is the former Dunnes Stores at 35-41 Main Street with a rateable value of £140,500. [...] Despite the multipliers — or ""poundage"" — on non-domestic properties in Larne being higher than the equivalent rates in London, far higher commercial rents in the West End of London mean that rates in Regent Street are on average much higher than they are on Main Street in Larne.",False,False,True,refutes,factcheckni
factcheckni_74,factcheckni_74,Northern Ireland has the highest number of children in care since the introduction of the Children Order in 1995.,Robin Swann,"In January 2022, 3,566 children in Northern Ireland were recorded as being in care, which is the highest recorded figure since 1995, according to Department of Health statistics which have been trending upwards for more than a decade.",True,True,True,supports,factcheckni
factcheckni_74_ret_bn_g3,factcheckni_74,Northern Ireland has the highest number of children in care since the introduction of the Children Order in 1995.,Robin Swann,"Looked After Children - At 31 March 2019, 3,281 children were in care in Northern Ireland. This was the highest number recorded since the introduction of the Children (Northern Ireland) Order 1995 - The majority of children in care in Northern Ireland had been looked after for less than three years, with just under a tenth looked after for ten years or longer - Four fifths of the children in care were in foster care placements (79%), 11% placed with parents, 6% in residential care and 4% in other placements. This was similar to previous years - During 2018/19 there were 884 admissions to care and 677 discharges [...] Day Care - At 31 March 2019 there were 4,079 individuals/facilities registered as day care provision for children aged 12 and under in Northern Ireland. This was a 5% decrease on the previous year - Similar to the previous year, child-minders made up the largest number of day care providers followed by, in descending order, day nurseries, playgroups, out of school clubs and other organisations - At 31 March 2019 there were 60,501 registered places for day care in Northern Ireland representing a decrease of 3% on the previous year [...] 2. This Bulletin is the eighth annual reporting of ‘Children’s Social Care Statistics for NI’ which replaced the ‘Children Order Statistical Tables for NI’ and ‘Children Order Statistical Trends for NI’.",True,False,True,supports,factcheckni
factcheckni_74_ret_bn_g7,factcheckni_74,Northern Ireland has the highest number of children in care since the introduction of the Children Order in 1995.,Robin Swann,"It comes as it emerged that Northern Ireland has the highest number of children in care since the Children Order was introduced in 1995. [...] The most recent figures show that as of 31 March 2021, there were 3,530 children in care in Northern Ireland. [...] In March 2016, 2,890 children were in care in Northern Ireland.",True,False,True,supports,factcheckni
factcheckni_76,factcheckni_76,Additional months of validity on UK passports issued before the UK left the EU are no longer valid.,Cyllenius Travel,travelling in Europe for up to 3 months (you don’t normally need a visa for the first 90 days in every 180 days of travel) the requirement from most European countries to have at least 3 months left on your passport on the day after you leave,True,True,True,insufficient-refutes,factcheckni
factcheckni_76_ret_b10_gn,factcheckni_76,Additional months of validity on UK passports issued before the UK left the EU are no longer valid.,Cyllenius Travel,"Passports are now only valid for 10 years exactly - additional months on anyone's red passports (passports issued before the UK left the EU ) are no longer valid. [...] A statement from Hays Travel said: ""Important passport update changes: due to changes in validity since leaving Europe, your passport is now only valid for 10 years from the issue date on your passport. ""If your passport was issued prior to the UK leaving the EU with additional months on, those extra months are no longer valid.""",True,False,True,supports,factcheckni
factcheckni_76_ret_b17_gn,factcheckni_76,Additional months of validity on UK passports issued before the UK left the EU are no longer valid.,Cyllenius Travel,"Booking a holiday to beat the January blues? You better check your passport. When the Brexit transition period ends, Brits will need a minimum of six months left on their passports to travel to Schengen Area countries, which applies to most of Europe. [...] To make things more complicated, if you renewed your current passport before the previous one expired, any remaining validity (up to nine months) would likely have been added to its expiry date over the usual limit of 10 years. However, any extra months on your passport may not count towards the six months required. This is because Schengen Area countries also require passports to have been issued within the last 10 years on the day of travel. [...] Yes. British passports will continue to be valid until their expiry date for entry to the UK. The rule changes resulting from the end of the transition period only apply for entry to a state where the Schengen Borders Code is applicable.",True,False,True,supports,factcheckni
factcheckni_76_ret_b9_gn,factcheckni_76,Additional months of validity on UK passports issued before the UK left the EU are no longer valid.,Cyllenius Travel,"If the UK leaves the EU without a deal, British passport holders will be considered third country nationals by countries within the Schengen area after 29 March 2019. [...] Since 2001, some adult British passports were issued with a validity longer than 10 years. If you renewed your passport before it expired, you were allowed to have the time left on your old passport added to your new passport. The maximum validity period possible was 10 years and 9 months. This means you can’t use the expiry date to check if your adult passport will be valid under the new rules. Since the beginning of September 2018, extra validity was no longer added to passports. The maximum validity for an adult UK passport is now 10 years, and 5 years for a child passport. We have made this change to follow recommendations set out by the International Civil Aviation Organisation and to provide clarity about passport validity in the future.",True,False,True,insufficient-supports,factcheckni
factcheckni_76_ret_bn_g1,factcheckni_76,Additional months of validity on UK passports issued before the UK left the EU are no longer valid.,Cyllenius Travel,"An Instagram post claimed that if a UK passport issued before the UK left the EU had additional months for its validity, then those extra months are no longer valid. The post included an example of a passport issued on 21 June 2012, with an expiry date of 21 December 2012; the revised expiry date is 21 June 2012. [...] Before the United Kingdom left the European Union on 31 January 2020, and during the transition period that ended on 31 December 2020, British passports were accepted for travel to all other countries in the European Union regardless of the duration of the passport or the amount of time remaining before the expiry of the passport. [...] - the requirement from most European countries to have at least 3 months left on your passport on the day after you leave",True,False,True,insufficient-supports,factcheckni
factcheckni_79,factcheckni_79,The UUP’s manifesto for the 2022 Assembly election says there is a “persistent and unacceptable attainment gap at GCSE between Protestant and Catholic pupils entitled to free school meals and those not entitled to free school meals.”,UUP,"Data shows that in 2018-2019, 49.5% of FSME school leavers had at least five GCSEs including English and maths, compared to 78.5% of their non-FSME peers – a gap of 29 percentage points. In 2005-2006 the gap was 32.1pp, a difference of 3.1pp.",True,True,True,supports,factcheckni
factcheckni_79_ret_b4_gn,factcheckni_79,The UUP’s manifesto for the 2022 Assembly election says there is a “persistent and unacceptable attainment gap at GCSE between Protestant and Catholic pupils entitled to free school meals and those not entitled to free school meals.”,UUP,"Speech by UUP leader Doug Beattie MC at launch of 2022 Assembly Election Manifesto Ulster Unionist Party Leader, Doug Beattie MC 2022 Assembly Election Manifesto Launch [...] Click Here to view the Ulster Unionist Party 2022 Assembly Election Manifesto",True,False,True,insufficient-neutral,factcheckni
factcheckni_8,factcheckni_8,One in five school staff in Northern Ireland are assaulted at least once a week.,Irish Congress of Trade Unions (ICTU),The survey data was misinterpreted by ICTU. 1 in 10 of those surveyed experience physical abuse at least once weekly.,False,True,True,refutes,factcheckni
factcheckni_8_ret_b0_gn,factcheckni_8,One in five school staff in Northern Ireland are assaulted at least once a week.,Irish Congress of Trade Unions (ICTU),"A headline in the Belfast News Letter of 21 March 2019 states ""One in five school staff assaulted once a week in Northern Ireland"" (sic). The newspaper reported the findings of a survey of education workers by the Northern Ireland Committee of the Irish Committee of Trade Unions (ICTU) Education Group. [...] ICTU’s press release states that ""1 on 5 receive physical abuse ONCE a WEEK"" (sic). [...] The ICTU inaccurately presented the findings of its education workers survey in their press release. As a consequence, it was misreported by the Belfast News Letter. The survey found that 1 in 10, rather than the claimed 1 in 5, of education workers experience physical abuse at least once a week.",False,False,True,refutes,factcheckni
factcheckni_8_ret_b16_gn,factcheckni_8,One in five school staff in Northern Ireland are assaulted at least once a week.,Irish Congress of Trade Unions (ICTU),"More than a quarter of education staff in Northern Ireland have been physically assaulted by pupils, a union claimed today. [...] ATL branch president in Northern Ireland Andy Brown said: ""It is totally unacceptable that poor pupil behaviour continues to be such a widespread problem in schools and colleges, and shocking that over a third of staff have experienced aggression from students’ parents or guardians. [...] Incidents of physical attacks were far more prevalent in primary schools with 48 per cent of staff reporting pupils being physically aggressive, compared with 20 per cent working at secondary level.",False,False,True,insufficient-contradictory,factcheckni
factcheckni_8_ret_b2_gn,factcheckni_8,One in five school staff in Northern Ireland are assaulted at least once a week.,Irish Congress of Trade Unions (ICTU),"Fifth Of NI School Staff Assaulted Once A Week One in five school staff in Northern Ireland are assaulted once a week, according to a recent survey. [...] The Chair of the NIC-ICTU Education Group Denise Walker (GMB) said: ""Everyone expects and is entitled to go to work free from the threat of physical violence but if you work in one of Northern Ireland's schools in a support role, you could be one of the 51% who have been subjected to a physical incident at work. 43% of whom reported having been a victim of physical violence weekly.",False,False,True,insufficient-contradictory,factcheckni
factcheckni_80_ret_bn_g0,factcheckni_80,Translink spoke about their hope that the Glider would reduce journey times on public transport by 25%.,"Cindy Stubberfield, the Glider project engagement manager","On 25 August 2018, Cindy Stubberfield, the Glider project engagement manager, was interviewed by Ivan Little and quoted saying that she hoped that the journey times would be cut by ""25% to 30%"". This aspiration was also presented on Translink’s website and corporate advertisements. [...] In order to achieve the aspiration of a 25% reduction in journey times, the Glider system offers greater passenger capacity, on-street ticketing machines, and an expanded frequency of service. Official figures from Belfast Rapid Transit provide evidence of an improvement in reduction journey times on public transport on the Glider bus service. The reduced journey time target of 25% reduction was achieved on one route (Dundonald Park & Ride to Belfast city centre). However, this reduction has not yet been achieved on the second measured route, though Translink offer mitigating factors (primarily journey diversions caused by the Bank Buildings fire) to explain the 7% reduction. (FactCheckNI hope to revisit this claim over the next year to assess whether the planned reductions are being met now that buses are once again able to travel through the city centre.)",True,False,True,supports,factcheckni
factcheckni_80_ret_bn_g1,factcheckni_80,Translink spoke about their hope that the Glider would reduce journey times on public transport by 25%.,"Cindy Stubberfield, the Glider project engagement manager","""The Glider service will encourage more people to use public transport which in turn helps ease congestion and improve air quality,"" she said. [...] Translink CEO Chris Conway said the new buses will transform public transport in Belfast. [...] Translink hope the new network will see a reduction in public transport journey times by 25%.",True,False,True,supports,factcheckni
factcheckni_80_ret_bn_g2,factcheckni_80,Translink spoke about their hope that the Glider would reduce journey times on public transport by 25%.,"Cindy Stubberfield, the Glider project engagement manager","New 'Glider' buses on display in Belfast - Published [...] ""The Glider service will encourage more people to use public transport which in turn helps ease congestion and improve air quality,"" she said. [...] Translink hope the new network will see a reduction in public transport journey times by 25%.",True,False,True,supports,factcheckni
factcheckni_81_ret_bn_g1,factcheckni_81,Projections from the Department of Infrastructure indicate that 38% of all properties in Northern Ireland will be at risk of flooding by 2080.,Belfast Telegraph,"In terms of future risk, railway lines are the only infrastructure type in Northern Ireland projected to increase in risk from river flooding (under a low population and no additional adaptation ‘reduced whole system’ scenario). Risk increases by 50% by the 2080s with 4°C global warming at 2100. All other infrastructure types are projected to decrease in risk. Freshwater sites, electricity substations, railway lines and railway stations are projected to see an increase in risk from surface water flooding. By the 2080s in a +4°C at 2100 scenario, this increase in risk ranges from 49% for freshwater sites to 137% for railway lines. The risk to power stations is projected to decrease under all scenarios. [...] In future, climate change will increase the number of properties at risk of flooding from all sources, and these could be in areas that have not previously been at risk of flooding. The largest increase in risk in Northern Ireland is related to coastal flooding, which is projected to increase by 550% by 2080s (in a high population scenario and with 4°C global warming at 2100) (see figure 9).",False,False,True,insufficient-neutral,factcheckni
factcheckni_81_ret_bn_g11,factcheckni_81,Projections from the Department of Infrastructure indicate that 38% of all properties in Northern Ireland will be at risk of flooding by 2080.,Belfast Telegraph,"Assessing Future Flood Risk and Developing Integrated Flood Risk Management Strategies: A Case Study from the UK Climate Change Risk Assessment [...] 3.2. River Flooding 3.3. Coastal Flooding 3.4. Surface Water Flooding 3.5. Impact and Analysis of the RWS, CLA and EWS FRM Portfolios 4. Discussion and Conclusions 4.1. Flood Risk Management Policy Development in Complex Governance Structures 4.2. Uncertainty in Integrated Flood Risk Management Measures 4.3. Conclusions - The range of EAD projections for all flood sources is projected to increase by between 18% and 160% by the 2080s depending on the assumptions applied on climate change, population growth, and adaptation actions. - It is possible to reduce EAD from river flood risk by the 2080s.",False,False,True,insufficient-neutral,factcheckni
factcheckni_81_ret_bn_g18,factcheckni_81,Projections from the Department of Infrastructure indicate that 38% of all properties in Northern Ireland will be at risk of flooding by 2080.,Belfast Telegraph,"Some UK coastal communities will have to move inland because of climate change. That was the opening message of James Bevan, chief executive of the UK’s Environment Agency (EA), at the Flood and Coast Conference on 7 June 2022. A week later, on 15 June, a study revealed that rising sea levels put 120,000 to 160,000 UK properties at risk of flooding in the next 20 to 50 years. Even if global warming is limited to 1.5˚C above pre-industrial levels, sea levels will rise. According to the 2018 UK Climate Change Projections by the EA, the average sea level could increase by more than a metre by 2100 and extreme weather events will increase. As a result, total annual damages to residential buildings from flooding (including from groundwater and rivers) in the UK could rise to £1.2bn by the 2080s in a worst-case scenario, of which £280m could be from coastal flooding alone. [...] ""Climate change will only bring more extreme weather and this road map will spur on the timely action required to manage flood and coastal risk, help reduce the costly impacts and manage the risks to people’s homes and businesses across the country,"" said Floods Minister Rebecca Pow in a press release.",False,False,True,insufficient-neutral,factcheckni
factcheckni_82,factcheckni_82,Ninety per cent of those who died during the Troubles were killed by paramilitaries.,Democratic Unionist Party,"Statistics about killings during the Troubles suggest that 87% of killings were perpetrated by paramilitary groupings, with the figure falling to 85% if evidence to date about collusion is taken into account. However, classifications of responsibility will continue to change as further evidence comes to light.",True,True,True,insufficient-supports,factcheckni
factcheckni_82_ret_b4_gn,factcheckni_82,Ninety per cent of those who died during the Troubles were killed by paramilitaries.,Democratic Unionist Party,"Paramilitary groups such as the UDA and the UVF killed more than 900 people over the course of the Troubles in Northern Ireland. [...] Some 400 republican paramilitaries died, most of them members of the IRA, and almost 170 loyalist paramilitaries. A significant number of paramilitaries were killed by their own organisations as alleged informers, in premature explosions and by rival groups during feuds. [...] Throughout the Troubles people were killed where they socialised, lived and worked. They were killed at sports events, in hospitals, in prison, leaving churches and even inside places of worship. The violence of the Troubles continues to impact upon communities. Beyond the dead it is estimated some 50,000 people were wounded. Tens of thousands served in the security forces, joined the paramilitaries and went to prison. More witnessed the horror of violent death.",True,False,True,insufficient-neutral,factcheckni
factcheckni_83_ret_b10_gn,factcheckni_83,Northern Ireland is one of the most “locked-down” places in the world.,Christopher Stalford,"This article explains what the rules of ""lockdown"" during COVID-19 are in Northern Ireland. [...] Northern Ireland is currently under ‘lockdown’ since 23 March with citizens practicing social distancing to contain the spread of COVID-19. All citizens must stay at home unless they have a reasonable excuse or necessity for leaving. [...] Northern Ireland and the lockdown",True,False,True,insufficient-neutral,factcheckni
factcheckni_83_ret_b11_gn,factcheckni_83,Northern Ireland is one of the most “locked-down” places in the world.,Christopher Stalford,"With a circuit breaker, authorities tighten restrictions on what people can do for a set amount of time to reduce transmission of the virus, to try to avoid needing to go into full lockdown. Northern Ireland’s four-week plan includes closing all bars and restaurants (except for takeaways), stopping indoor amateur sports, and shutting close-contact services such as hairdressing. [...] There’s also much more travel from Northern Ireland across the land border with the Republic of Ireland than to rest of the UK. Because the Republic of Ireland implemented a lockdown earlier than the UK and had additional restrictions on movement and travel, this may have limited the number of new infections brought into Northern Ireland. [...] With this in mind, the longer the restrictions are in place, the more effective they’ll be at reducing viral spread. It’s important for the circuit breaker to remain in place longer than the upper end of the potential incubation period if it’s to have a good chance of significantly reducing the rate of transmission. It’s good therefore that Northern Ireland has opted for a four-week set of restrictions.",True,False,True,insufficient-refutes,factcheckni
factcheckni_83_ret_b1_gn,factcheckni_83,Northern Ireland is one of the most “locked-down” places in the world.,Christopher Stalford,"By 19 March, the first coronavirus-related death in Northern Ireland was confirmed. [...] Northern Ireland was the first of the four UK administrations to roll out a contact-tracing programme, as part of its plans to tackle coronavirus. [...] On 26 December, Northern Ireland went into a six-week lockdown, with a plan to review it after four weeks.",True,False,True,insufficient-supports,factcheckni
factcheckni_85_ret_b0_gn,factcheckni_85,"Derry/Londonderry is the only city of its prominence in the UK that does not have its own higher education institution, according to Lord Adonis.",Lord Adonis,"There are several other urban areas in the UK that do not have a higher education institution headquartered in their locale (for example Darlington, Southport, Harrogate, Scunthorpe, Crewe and East Kilbride). On 12 July 2019, Lord Adonis — a former UK Government advisor and education minister — claimed that Derry/Londonderry is ""the only city of its prominence"" in the UK that doesn’t have a higher education institution with its main campus in the city. He added: ""It is deeply unfair that Derry/Londonderry continues to lose out because of the historical decision to base the headquarters of Ulster University in Coleraine"". [...] Lord Adonis made a claim that Derry/Londonderry is the only city ""of its prominence"" in the UK without a higher education institution. FactCheckNI used the consensual definitions of settlements and built-up areas as described by UK statutory statistical agencies (in the absence of any statutory definition of ""city"" and the unreliability of comparing local government authority populations as a proxy for major urban centres). We found many other locales of similar population size to Derry/Londonderry without their own headquartered higher education institutions (for example, Darlington, Southport, Harrogate, Scunthorpe, Crewe and East Kilbride).",False,False,True,refutes,factcheckni
factcheckni_85_ret_b12_gn,factcheckni_85,"Derry/Londonderry is the only city of its prominence in the UK that does not have its own higher education institution, according to Lord Adonis.",Lord Adonis,"The Vibrant Cities of Belfast and Derry~Londonderry [...] Derry~Londonderry is strategically located at the spot where the Wild Atlantic Way meets the Causeway Coastal Route, two of Ireland’s most popular and impressive coastal touring routes. A flowering of culture and identity took hold here when the city was named UK City of Culture in 2013 and continues to enhance its future. [...] Derry~Londonderry is the only remaining completely intact walled city in Ireland, and is one of the finest examples in Europe. The 400th anniversary of the walls will be celebrated with events in 2018/19. The views from the 26-foot-high ramparts are well worth walking the one-mile circuit. Take an in-depth walking tour with local expert Michael Cooper, Derry Blue Badge Guide, who will provide insight and history on city sites and events. The award-winning Tower Museum’s historical exhibits include the story of Derry~Londonderry and artifacts from the 1588 Spanish Armada shipwreck of La Trinidad Valencera off the coast. The city’s history is also showcased in the Siege Museum, the Museum of Free Derry, St. Columb’s Cathedral, and the stained glass windows in the Neo-Gothic Guildhall.",False,False,True,insufficient-neutral,factcheckni
factcheckni_85_ret_b3_gn,factcheckni_85,"Derry/Londonderry is the only city of its prominence in the UK that does not have its own higher education institution, according to Lord Adonis.",Lord Adonis,"When Lord Adonis recently took his one-man anti-Brexit campaign tour to Derry/Londonderry last summer he soon adopted the cause of a very different and far more long- standing campaign – the case for the city to have its own university. [...] Whilst Lord Adonis might split opinion in the HE world – he is certainly not popular among Vice-Chancellors that is for sure – I feel he may be right in asserting that Derry hosting its own university is an idea whose time has come or, as some would argue, an idea 50 years overdue its fruition. [...] That report caused uproar in the city by recommending not only that the new university, today known as Ulster University, be founded in Coleraine but that Derry’s only existing HE provision, at the then century-old Magee University College, should be wound down. As a concession in the face of protest Government ultimately rejected the Magee recommendation but brought the institution under the dominion of the new university as a ‘constituent college’ and to this day it remains a campus of Ulster University.",False,False,True,insufficient-contradictory,factcheckni
factcheckni_86,factcheckni_86,Dungiven has some of the worst nitrogen dioxide (NO2) readings in Western Europe,Glenshane Com Dev Ltd,UK air standards call for average annual NO2 readings to be under 40 micrograms per cubic metre,True,True,True,insufficient-neutral,factcheckni
factcheckni_86_ret_b0_g0,factcheckni_86,Dungiven has some of the worst nitrogen dioxide (NO2) readings in Western Europe,Glenshane Com Dev Ltd,"- UK air standards call for average annual NO2 readings to be under 40 micrograms per cubic metre - Dungiven breached this average several times in the 2010s - European Environment Agency reports indicate that around 10% of sites breach this limit – meaning Dungiven isn’t unique but still has some of the worst NO2 readings in Western Europe [...] However, the EEA does publish annual reports on European Air Quality. These do not typically include readings for individual sites but do contain useful information. Note that Dungiven’s annual average NO2 readings were 46 µg/m3 in 2017 and 51 µg/m3 in 2018. [...] Asking whether Dungiven is one of the worst places in Western Europe for nitrogen dioxide pollution obviously requires comparing its NO2 readings to other places in Europe.",True,False,True,supports,factcheckni
factcheckni_86_ret_b5_gn,factcheckni_86,Dungiven has some of the worst nitrogen dioxide (NO2) readings in Western Europe,Glenshane Com Dev Ltd,"In the last few years, governments and corporations around the world have come under increasing pressure to act on a global air pollution crisis. In Europe, nitrogen dioxide (NO2) has been at the centre of the debate, following the dieselgate scandal and numerous legal battles faced by governments that have been shown to be in breach of legal limits. [...] NO2 also has a detrimental effect on biodiversity, inhibiting plant growth. In the UK, it’s been estimated that (pdf) 63% of the most sensitive wildlife habitats have been affected by excessive nitrogen deposits.",True,False,True,insufficient-neutral,factcheckni
factcheckni_86_ret_b7_gn,factcheckni_86,Dungiven has some of the worst nitrogen dioxide (NO2) readings in Western Europe,Glenshane Com Dev Ltd,"Many European countries do not meet legal air quality standards for ambient nitrogen dioxide (NO2) near roads; a problem that has been forecasted to persist to 2030. Although European air quality standards regulate NO2 concentrations, emissions standards for new vehicles instead set limits for NOx—the combination of nitric oxide (NO) and NO2. From around 1990 onwards, the total emissions of NOx declined significantly in Europe, but roadside concentrations of NO2—a regulated species—declined much less than expected. This discrepancy has been attributed largely to the increasing usage of diesel vehicles in Europe and more directly emitted tailpipe NO2. Here we apply a data-filtering technique to 130 million hourly measurements of NOx, NO2 and ozone (O3) from roadside monitoring stations across 61 urban areas in Europe over the period 1990–2015 to estimate the continent-wide trends of directly emitted NO2. We find that the ratio of NO2 to NOx emissions increased from 1995 to around 2010 but has since stabilized at a level that is substantially lower than is assumed in some key emissions inventories. The proportion of NOx now being emitted directly from road transport as NO2 is up to a factor of two smaller than the estimates used in policy projections. We therefore conclude that there may be a faster attainment of roadside NO2 air quality standards across Europe than is currently expected. [...] Grice, S. et al. Recent trends and projections of primary NO2 emissions in Europe. Atmos. Environ.43, 2154–2167 (2009).",True,False,True,insufficient-neutral,factcheckni
factcheckni_86_ret_bn_g1,factcheckni_86,Dungiven has some of the worst nitrogen dioxide (NO2) readings in Western Europe,Glenshane Com Dev Ltd,"Infrastructure Minister John O’Dowd has highlighted the significant impact of the A6 Dungiven to Drumahoe Scheme in reducing journey times, improving air quality and delivering economic benefits. [...] Standards call for average annual Nitrogen Dioxide readings to be under 40 microgrammes per cubic metre and Dungiven had breached this average several times in the past. Last year, since the Bypass of Dungiven was opened, the lowest average Nitrogen Dioxide readings were recorded of 22 microgrammes per cubic metre, with the local community benefiting from this improved air quality and reduced congestion within the village. ""I want to thank and pay tribute to the community of Dungiven who fought hard for this bypass, some of whom were in attendance today.""",True,False,True,insufficient-neutral,factcheckni
factcheckni_87,factcheckni_87,"In Belfast, the digital sector employs 26 per cent of the workforce.",Simon Duke,"The newspaper article misinterprets the Tech Nation “Jobs and Skills Report 2020”, which states that for Belfast, from June to August 2020, 26% of job adverts at the online search site Adzuna were in the category of IT and engineering jobs. Using the most recent figures available from NISRA, we estimate that 8% of the workforce in Belfast is employed in jobs that fall into this category.",False,True,True,refutes,factcheckni
factcheckni_87_ret_b0_gn,factcheckni_87,"In Belfast, the digital sector employs 26 per cent of the workforce.",Simon Duke,"New data analysed by Tech Nation revealed that 26pc of Belfast’s workforce is now employed in the digital technology economy. [...] Belfast is one of nine cities in the UK, outside of London, to have more than one-fifth of the workforce employed in the technology sector. The other cities are Glasgow, Edinburgh, Newcastle, Leeds, Bristol, Reading, Cardiff and Cambridge. Of these cities, Cambridge and Belfast have the highest penetration of digital tech jobs at nearly 26pc. According to jobs website Adzuna, Belfast had the highest proportion of digital tech vacancies in 2019.",False,False,True,supports,factcheckni
factcheckni_87_ret_b3_gn,factcheckni_87,"In Belfast, the digital sector employs 26 per cent of the workforce.",Simon Duke,"Belfast’s digital innovation strengths - Belfast identified as one of the world’s top 10 Digital Economies of the Future (the only UK city other than London). [...] - In 2019, 26 per cent of all job openings in Belfast were in digital technology - the highest in UK. [...] Collaborative partners - Telecoms and cloud industry - Belfast creative digital sector - Belfast Region City Deal - Future Screens NI - Belfast Stories - Digital Catapult UK",False,False,True,insufficient-neutral,factcheckni
factcheckni_87_ret_b5_gn,factcheckni_87,"In Belfast, the digital sector employs 26 per cent of the workforce.",Simon Duke,"Fifth of Belfast workers employed in digital tech sector Tech Nation has said a fifth of Belfast's workers are now employed in the digital tech sector, as it prepared to hold an industry event today. Belfast's digital tech sector had almost 17,000 vacancies during 2018, according to research by the Government body into digital tech jobs.",False,False,True,refutes,factcheckni
factcheckni_88,factcheckni_88,The United Kingdom has one of the highest teenage pregnancy rates in Europe.,Family Planning Association (FPA),"The claim is true, however, the teenage pregnancy rate in Northern Ireland was the lowest within the British Isles in 2014.",True,True,True,supports,factcheckni
factcheckni_88_ret_b8_gn,factcheckni_88,The United Kingdom has one of the highest teenage pregnancy rates in Europe.,Family Planning Association (FPA),"Socioeconomic determinants of teenage pregnancy and early motherhood in the United Kingdom: A perspective @article{Aluga2021SocioeconomicDO, title={Socioeconomic determinants of teenage pregnancy and early motherhood in the United Kingdom: A perspective}, author={David Aluga and Elvis Anyaehiechukwu Okolie}, journal={Health Promotion Perspectives}, year={2021}, volume={11}, pages={426 - 429}, url={https://api.semanticscholar.org/CorpusID:245337744} [...] The United Kingdom has one of the highest teenage birth rates among countries in western Europe. Government initiatives such as the Teenage Pregnancy Strategy introduced by the labor government in 1999 to reduce the teenage pregnancy rate by half in ten years could be responsible for the steady decline in teenage conception and childbirth for the past two decades. However, to sustain this decrease it is crucial to consider the broader socioeconomic and environmental determinants of teenage… [PDF] Semantic Reader 7 Citations [...] TEENAGE PREGNANCY IN THE UNITED KINGDOM: A BEHAVIORAL ECOLOGICAL PERSPECTIVE",True,False,True,supports,factcheckni
factcheckni_88_ret_b9_gn,factcheckni_88,The United Kingdom has one of the highest teenage pregnancy rates in Europe.,Family Planning Association (FPA),"The United Kingdom continues to have one of the highest rates of teenage pregnancy among member countries of the Organisation for Economic Co-operations and Development [...] Teenage pregnancy refers to pregnancy in women usually within the ages of 13-19, which may be intended or unintended. It remains a major public health concern worldwide. The World Health Organization has estimated that every year approximately 16 million females aged 15-19 and around one million girls aged less than 15 give birth. Complications during pregnancy and childbirth are the second cause of death in 15-19 year old females globally. Furthermore, every year around three million girls undergo unsafe abortions. This review examines key issues related to the care of teenage mothers. [...] The United Kingdom continues to have one of the highest rates of teenage pregnancy among …",True,False,True,supports,factcheckni
factcheckni_88_ret_bn_g2,factcheckni_88,The United Kingdom has one of the highest teenage pregnancy rates in Europe.,Family Planning Association (FPA),"Socioeconomic determinants of teenage pregnancy and early motherhood in the United Kingdom: A perspective - PMID: 35079585 - PMCID: PMC8767081 - DOI: 10.34172/hpp.2021.52 [...] The United Kingdom has one of the highest teenage birth rates among countries in western Europe. Government initiatives such as the Teenage Pregnancy Strategy introduced by the labor government in 1999 to reduce the teenage pregnancy rate by half in ten years could be responsible for the steady decline in teenage conception and childbirth for the past two decades. However, to sustain this decrease it is crucial to consider the broader socioeconomic and environmental determinants of teenage pregnancy at the population level. A selected literature search was conducted in this respect to highlight the factors that could be neglected by recent interventions on teenage pregnancy and childbirth in the United Kingdom. [...] - - Kirchengast S. Teenage pregnancies: a worldwide social and medical problem. In: Laratta R, ed. An Analysis of Contemporary Social Welfare Issues. IntechOpen; 2016. 10.5772/65462 - DOI - - Office for National Statistics. Live births women aged ‘Under 18’ and ‘Under 20’, (per 1,000 women aged 15 to 17 and 15 to 19) in EU28 countries, 2004, 2013 and 2014. 2016. Available from: https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarri.... Accessed January 7, 2020.",True,False,True,insufficient-supports,factcheckni
